_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,classification,classification:confidence,classification_gold,id,text
957443601,finalized,3,5/19/2016 22:56:10,"","",,718226370803933184,الذين يطالبون بالقطيعة مع ابن تيمية وتراثه ويتهمون المغني بأنه معين داعش هم من يغذي الفكر... 
957443602,finalized,3,5/19/2016 23:04:20,none,1.0,,718227559343906816, الوهابي منسوب الى الوهاب وهو شرف والرافضي منسوب الى أول من رفض فقال الله له (مامنعك ان تسجد) عرفت من وين أصلك يا رافضي أو…
957443603,finalized,3,5/19/2016 23:15:08,islamic-faith,1.0,,718227672325861376, لاحول ولاقوة الا بالله فسيكفيكهم الله
957443604,finalized,3,5/19/2016 23:02:56,none,1.0,,718227764386623488,الصوره التي اذهلت 12.000.000 مليون شخص . 
957443605,finalized,3,5/19/2016 22:49:58,islamic-faith,1.0,,718231729648091136,اللهم اعز الاسلام والمسلمين .. وانصرنا يارب واحمينا من كل غدار ياااااارب 
957443606,finalized,3,5/19/2016 22:42:43,islamic-faith,1.0,,718232130699051008,ربي أعوذ بك من الكسل وسوء الكبر ♻️ 
957443607,finalized,3,5/19/2016 22:37:18,none,1.0,,718234974089015296, غدا حملة اعلامية من مجرمي حفتر على الجرافات اتمنى من الجميع ان ينشر هذا #الهاشتاق ضد حملتهم و لفضح كل من يساندهم... htt…
957443608,finalized,3,5/19/2016 23:21:56,"","",,718237418688757760,انت الميسر و انت المسهل وأنت حسبي ونعم الوكيل .. #تسبيح #اذكار
957443609,finalized,3,5/19/2016 22:22:55,islamic-faith,1.0,,718238077731348480,لا إله إلا الله وحده لا شريك له له الملك وله الحمد يحيي ويميت وهو على كل شئ قدير 
957443610,finalized,3,5/19/2016 23:56:21,islamic-faith,1.0,,718241726868152320,(ثم يأتي من بعد ذلك سبع شداد يأكلن ما قدمتم لهن إلا قليلا مما تحصنون) [يوسف:48] 
957443611,finalized,3,5/19/2016 22:58:41,none,1.0,,718245636315947008, الفرق بين الخوارج والليبرالية أن الخوارج يخرجون المسلمين من دائرة الإسلام، وأما الليبرالية فلا يرون أن للإسلام دائرة .
957443612,finalized,3,5/19/2016 22:56:20,islamic-faith,1.0,,718245835738390528, لا يجلب الفقر ويسلب الأمن ككفر النعمة، وَصٓف الله حال القرية الآمنة فقال (فكفرت بأنعم الله فأذاقها الله لباس الجوع وال…
957443613,finalized,3,5/19/2016 23:12:00,"","",,718246688528461824,﷽ ﴿وأنا لمسنا السماء فوجدناها ملئت حرسا شديدا وشهبا﴾ ⬅️ 
957443614,finalized,3,5/19/2016 23:54:28,islamic-faith,1.0,,718246731469713408,الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا وعلى ربنا توكلنا ثم ليسلم على أهله 
957443615,finalized,3,5/19/2016 23:13:43,islamic-faith,1.0,,718247559106555904,????? عن حُزنك ؟ هناك صلاه . عن ضيقتك المفاجئة ؟ هناك قرآن . عن أمنياتك المستقبليه ؟ هناك دعاء . عن النعيم الأبدي ؟ هناك جنّه . ?????
957443616,finalized,3,5/19/2016 23:02:08,islamic-faith,1.0,,718251930959679488,﷽ ﴿وأنا لمسنا السماء فوجدناها ملئت حرسا شديدا وشهبا﴾ ⬅️ 
957443617,finalized,3,5/19/2016 22:56:20,"","",,718252195909660672,أشد الناس في الغدر هم الأخوان المفلسون 
957443618,finalized,3,5/19/2016 22:56:02,islamic-faith,1.0,,718253381119303680,سبحان الله وبحمده أستغفر الله وأتوب إليه 
957443619,finalized,3,5/19/2016 22:51:43,islamic-faith,1.0,,718253498043875328,(ثم يأتي من بعد ذلك سبع شداد يأكلن ما قدمتم لهن إلا قليلا مما تحصنون) [يوسف:48] 
957443620,finalized,3,5/19/2016 22:58:41,"","",,718254571089477632,عيدكم مبارك وجمعتكم مباركة
957443621,finalized,3,5/19/2016 23:26:25,is-life,1.0,,718254846235832320, المجاهد الصادق:يسعى لهداية الدواعش والجيش الحر ويطيع أمر الله وإن خالف هواه صاحب الهوى:لا يسعى إلا للقتل وفرض عواطفه بحجج يحس…
957443622,finalized,3,5/19/2016 23:04:32,"","",,718255220132835328, أكثر ما يغيظ الكفار بقاء الكادر المهم حيا وعجزهم عن قتله. فالمتهاون في الأمنيات والفضولي خادم للعدو مهما كان مخلصا #أمريكا_رأ…
957443623,finalized,3,5/19/2016 22:49:58,none,1.0,,718259131312902144,طرق لين القلوب ..العلامة محمد بن محمد المختار الشنقيطي# 
957443624,finalized,3,5/19/2016 22:43:33,islamic-faith,1.0,,718262312860327936,سبحان الله وبحمده سبحان الله العظيم سبحان الله عدد النعم سبحان الله عدد خلقه، ورضى نفسه، وزنة عرشه، ومداد كلماته 
957443625,finalized,3,5/19/2016 23:20:23,none,1.0,,718263671307243520, تستحق ٥٠٠٠ رتويت ومن يبخل فإنما يبخل عن نفسه 
957443626,finalized,3,5/19/2016 22:58:02,"","",,718264034349473792,اخر تغريده لشيخ الشهيد كما نحسبه ابو فراس.. 
957443627,finalized,3,5/19/2016 23:02:56,"","",,718264404828143616, إنا لله .. سيُعطّل شرع الله في تلك البقعة ! وتصدع الأغاني وتُشعل السجائر ! ومع هذا العاقبة للمتقين بإذن الله لن يطول فرحهم
957443628,finalized,3,5/19/2016 23:21:56,"","",,718265567413714944, وتميزهم في الأناشيد والألحان دليل آخر على عمالتهم لبيتهوفن !
957443629,finalized,3,5/19/2016 23:20:23,islamic-faith,1.0,,718268050575900672,استغفر الله العظيم وأتوب إليه استغفر الله العظيم وأتوب إليه استغفر الله العظيم وأتوب إليه #استغفار
957443630,finalized,3,5/19/2016 22:48:57,none,1.0,,718268698197377024, من شفت صورة الشمس مركز الكون اغلقت صفحتك!مابقيت آيةما استدليت بها وتركت الآيات القطعية التي تثبت أن الأرض المركز والشمس تدور
957443631,finalized,3,5/19/2016 22:58:41,islamic-faith,1.0,,718268839214104576,غارقون في نِعمك يا الله ˛ فلك الحمدُ حتى ترضىَ 
957443632,finalized,3,5/19/2016 22:56:02,"","",,718271210656776192, من ثوار مازوتستااان .. الى بعثية الرفيق ابو احمد الدوري وشيخ طريقتهم الجديد طويل العمر .. الامة تتغربل من جديد
957443633,finalized,3,5/19/2016 22:42:43,islamic-faith,1.0,,718273240712523776,كل غضب تركته لله، وهم رفعته لله، وبر بذلته لله؛ فذلك سيجلب لك؛عزا مقابل الغضب، وراحة مقابل الهم ، وبركة مقابل البر. فما أكرمَ الله
957443634,finalized,3,5/19/2016 23:10:19,"","",,718274358129647616,الحياة هدية، والعائلة هدية، والأصدقاء أيضاً.. كل شيء هدية ونعمة، والنعم تستحق الشُكر؛ حتى تدوم..? 
957443635,finalized,3,5/19/2016 22:51:43,"","",,718276788951117824, جيش علوش الذي يسمى بجيش الإسلام للخداع والتضليل الأن يقاتل في القلمون جنبا الى جنب وكتفا الى كتف وقلبا الى قلب... http…
957443636,finalized,3,5/19/2016 22:48:57,islamic-faith,1.0,,718277934532968448,﴿ عَسَى اللهُ أَنْ يَأْتِيَنِي بِهِمْ جَمِيعًا ﴾ اشتداد الكرب لا يعني اليأس ، إنما زيادة حسن الظن بالله ..
957443637,finalized,3,5/19/2016 23:26:25,islamic-faith,1.0,,718278233926578176,رضيت بالله رباً وبالإسلام ديناً وبمحمد صلى الله عليه وسلم نبياً .. #دعاء #استغفر_الله #استغفر
957443638,finalized,3,5/19/2016 23:54:28,islamic-faith,1.0,,718278750320861184,الذكر بعد الفراغ من الوضوء:أشهد أن لا إله إلا الله وحده لا شريك له وأشهد أن محمداً عبده ورسوله 
957443639,finalized,3,5/19/2016 23:04:32,islamic-faith,1.0,,718282050080481280,الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا 
957443640,finalized,3,5/19/2016 23:56:21,islamic-faith,1.0,,718284224634163200,أذكر الله : لا إله إلا الله 
957443641,finalized,3,5/19/2016 23:08:44,"","",,718287087829721088,وعلى مثل أبو صقار فلتبكي البواكي ... #جبهة_النصرة #استشهاد_أبو_صقار_الحمصي 
957443642,finalized,3,5/19/2016 23:20:12,"","",,718287392336134144, محاربة غطاء وجه المرأة حرب على الفضيلة لأن أدنى أحكامه أنه فضيلة ! وهو مشروع بالإجماع فمنعه محرم، والمحاربون له منحرف…
957443643,finalized,3,5/19/2016 22:56:10,islamic-faith,1.0,,718288199068557312,دعاء الضيق : اللهُمّ يا فارج الهم ويا كاشف الغم فرج همّي ويسر أمري و أرحم ضعفي و قلة حيلتي وأرزقني من حيث لا احتسب يارب العالمين ??
957443644,finalized,3,5/19/2016 22:43:33,"","",,718289009072594944, انظر جيدا ركزي!! قوله لكن لا يمكن أن نقول لشخص معين فعله هذا مشرك حتی نعرف قيام الحجة عليه أو نقول ... 
957443645,finalized,3,5/19/2016 23:13:43,none,1.0,,718289423448862720, أو نقول هذا مشرك باعتبار ظاهر حاله؟ ؟؟ ما هذا ؟؟ هو نفی اولا الكفر باطن و ثانيا أثبت الشرك الظاهر ، 
957443646,finalized,3,5/19/2016 22:37:18,none,1.0,,718289491476234240, أتمنى أن لا يكتب لنا الإخوان،ان من مقاصد الشريعة تسليم طرابلس للجنرال الإيطالي من باب تأليف قلبه،وطمعا في إسلامه ! 
957443647,finalized,3,5/19/2016 22:58:02,none,1.0,,718289542302851072, إذن تبين لنا أنه يفرق بين الأسماء و الاحكام ، 
957443648,finalized,3,5/19/2016 23:10:19,"","",,718289975805145088, اللقاء متى سوف يُبَث
957443649,finalized,3,5/19/2016 23:08:22,"","",,718291592537337856,اللهم صل وسلم على نبينا محمد ♻️ 
957443650,finalized,3,5/19/2016 22:34:37,islamic-faith,1.0,,718291979503865856,(رب السماوات والأرض وما بينهما فاعبده واصطبر لعبادته هل تعلم له سميا) [مريم:65] 
957443651,finalized,3,5/19/2016 23:13:43,none,1.0,,718292458476580864,اللهم اجعلنا ممن يتّبع القران العظيم قولا و عملا ولا تجعل في قلوبنا غشاوة أو مرض فيمنعنا من اتّباعه يا أرحم الراحمين 
957443652,finalized,3,5/19/2016 22:30:40,islamic-faith,1.0,,718293163522269184,إنا نخاف من ربنا يوما عبوسا قمطريرا ﴿١٠﴾ -- سورة الإنسان #Quran
957443653,finalized,3,5/19/2016 22:58:02,islamic-faith,1.0,,718293604708577280,اللهم رحمتك أرجو فلا تكلني إلى نفسي طرفة عين ِ وأصلح لي شأني كله لا إله إلا أنت 
957443654,finalized,3,5/19/2016 22:58:41,islamic-faith,1.0,,718294232100925440,﷽ ﴿ما يفعل الله بعذابكم إن شكرتم وآمنتم ۚ وكان الله شاكرا عليما﴾ ⬅️ 
957443655,finalized,3,5/19/2016 23:02:56,islamic-faith,1.0,,718294392881160192,( إِنَّ اللّهَ لاَ يَغْفِرُ أَن يُشْرَكَ بِهِ وَيَغْفِرُ مَا دُونَ ذَلِكَ لِمَن يَشَاء ) 
957443656,finalized,3,5/19/2016 22:37:18,islamic-faith,1.0,,718294623685386240,الذي لا يرى قلبه الحق أعمى ولو رأت عيناه (.. فإنها لا تعمى الأبصار ولكن تعمى القلوب التي في الصدور) 
957443657,finalized,3,5/19/2016 23:21:56,"","",,718297877517332480, كلهم لهم نفس الصديق سبحان الله .. 
957443658,finalized,3,5/19/2016 22:23:18,"","",,718297984950280192, اليوم قابلت أحد المسلمين وقلت له ما رأيك فيني فكان هذا رده ??? 
957443659,finalized,3,5/19/2016 23:54:28,"","",,718298599822618624, تنبيه: هذا الحساب ساخر أمس كتبت هذه التغريدات وواضح أنها ساخرة والبعض يظن أنها للغنامي ويقول اتقي الله في النصرة!! 
957443660,finalized,3,5/19/2016 22:51:43,islamic-faith,1.0,,718298805200953344,» تذكير « يا أيــهُا الرآجونْ مِنْهُ شَفاعَة صَلوا عَليه وسَلموا تسَليما 
957443661,finalized,3,5/19/2016 23:20:12,syrian-war,1.0,,718298843159388160, #أخي_جندي_جبهة_النصرة المجرم الخارجي سامي العريدي شرعي #جبهة_النصرة يبيح قتل ثلث الشعب السوري هؤلاء هم خوارج النصرة 
957443662,finalized,3,5/19/2016 22:56:20,none,1.0,,718299075343425536, نقول هذا مشرك ظاهرا و لا نحكم باطنه يعني هل هو يشرك معاندا أم جاهلا هكذا ننفي عنه العذاب فقط
957443663,finalized,3,5/19/2016 22:56:20,none,1.0,,718299235926568960, صور حصرية ل #فارس_آل_شويل وهو بأحضان الصهاينة المجرمين #إعدامات_الداخلية #تنفيذ_القصاص_علي_47_ارهابي 
957443664,finalized,3,5/19/2016 23:15:08,"","",,718299288359596032, لهذا السبب تم #تنفيذ_القصاص_علي_47_ارهابي لأن الإرهابيين عملاء لإيران المجرمة وللصليبيين الكفار #إعدامات_الداخلية 
957443665,finalized,3,5/19/2016 23:17:34,islamic-faith,1.0,,718299376507084800,﷽ ﴿ما يفعل الله بعذابكم إن شكرتم وآمنتم ۚ وكان الله شاكرا عليما﴾ ⬅️ 
957443666,finalized,3,5/19/2016 23:08:54,islamic-faith,1.0,,718303981441826816,(رب السماوات والأرض وما بينهما فاعبده واصطبر لعبادته هل تعلم له سميا) [مريم:65] 
957443667,finalized,3,5/19/2016 23:21:56,"","",,718304078640582656, نعم أئمة الدعوة يفرقون بين الظاهر والباطن كما قال الشيخ محمد بن عبد الله نحن لا نفر من عبد الصنم الذي علی قبر عبدالقادر
957443668,finalized,3,5/19/2016 23:19:43,"","",,718304490160570368, يعني لا نكفر باعتبار الباطن يعني لا نحكم كونهم معاندين أو أقيمت الحجة
957443669,finalized,3,5/19/2016 23:56:21,none,1.0,,718306879559086080,#عبد_العزيز_الطريفي يقصد ان #الملك_سلمان زار الكافر المنافق الباطل #السيسي #الملك_سلمان_4M_متابع #مشايخ_تويتر 
957443670,finalized,3,5/19/2016 23:53:50,syrian-war,1.0,,718306940544294912, #الانبار #مصادر_خاصة #عاجل حتى الان لا يوجد اي تقدم للجيش نحو مركز هيت سوى سيطرته على الجامع الذي يقع بالقرب من حي امينة…
957443671,finalized,3,5/19/2016 22:47:22,islamic-faith,1.0,,718307124053438464,اللهم صل وسلم على نبينا محمد ♻️ 
957443672,finalized,3,5/19/2016 22:56:02,none,1.0,,718308058317864960,التضامن مع فرنسا وتعليق علمها على كل بنايات #السعودية تملقا ونفاقا لم ينفع. #الملك_سلمان_4M_متابع #عاصفة_الوهم 
957443673,finalized,3,5/19/2016 22:23:18,islamic-faith,1.0,,718308074273026048, اللهُمَّ اغْفِرْ لِيّ ولوَالديّ وللمُسلمِينَ والمُسلمَاتّ والمُؤمنينَ والمُؤمناتّ الأحَياءِ مِنهُم والأمّواتْ ..❀
957443674,finalized,3,5/19/2016 23:02:56,islamic-faith,1.0,,718308149053235200,(انظر كيف كذبوا على أنفسهم وضل عنهم ما كانوا يفترون) [الأنعام:24] 
957443675,finalized,3,5/19/2016 22:58:41,none,1.0,,718309293506830336, الظاهر سلمان كان مسؤول #الردح بالديوان الملكي ﻻن كل ما يملك من ارشيف هو عبارة عن سيف زينة وهزة كتف
957443676,finalized,3,5/19/2016 22:30:40,islamic-faith,1.0,,718309361676918784, سُبحَان الذي إذا ذَكرتَهُ ذكَرَك ، وإن شكَرتَهُ زآدَك ، وإن توكّلت عليه كفَاك ، سُبحانَ الله وَبِحمدِه ، سُبحَانَ الله العَظِ…
957443677,finalized,3,5/19/2016 23:04:20,"","",,718309365426556928, الشيخ #رفاعي_طه القيادي بالجماعة الإسلامية وشيخ المجاهدين العرب طلب الشهادة في كل مظانها... حتى نالها اليوم في سورية https…
957443678,finalized,3,5/19/2016 22:58:02,"","",,718314401208655872,دع حسابك حسنات جارية لك في حياتك وبعد مماتك إشترك في تطبيق حسنات : 
957443687,finalized,3,5/19/2016 22:23:18,islamic-faith,1.0,,718315857647177728,الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا 
957443688,finalized,3,5/19/2016 23:08:54,"","",,718316224292241408, قبل الشراء تأكد من جودة المعارض السوري الذي تشتريه ، اقلبه افتحه وتأكد من أن خاتم الجودة والفحص الأمريكي موجود ومطابق للمو…
957443689,finalized,3,5/19/2016 22:58:02,islamic-faith,1.0,,718318063704281088,غُفرانك ي الله حِـين تُلهينا الدُنيَا عّن ذِكـرك...?
957443690,finalized,3,5/19/2016 22:51:43,islamic-faith,1.0,,718320554718183424,اللهم لا سهل إلا ما جعلته سهلاً وأنت تجعل الحزن إذا شئت سهلا ♻️ 
957443691,finalized,3,5/19/2016 22:56:02,islamic-faith,1.0,,718321962674757632,سبحان الله والحمد لله والله أكبر 
957443692,finalized,3,5/19/2016 22:37:18,"","",,718322950177439744,بسم الله الحساب الربع والثلاثون اللهم استعملنا ولا تستبدلنا
957443693,finalized,3,5/19/2016 23:10:19,"","",,718323108508221440,السلام عليكم ورحمةالله وبركاته والصلاة والسلام على الحبيب المصطفى محمد الاخوة المناصرين ارجو من كل من اتابعه المتاب 
957443694,finalized,3,5/19/2016 22:34:37,"","",,718323444484587520,#الفلوجة_تقتل_جوعا هؤلاء هم من يحكم العراق 
957443695,finalized,3,5/19/2016 22:49:58,none,1.0,,718323704904749056, نعم صحيح لأن الذي لا يكفر المشرك الذي يعيش بين المسلمين و يقول لم تقوم الحجة عليهم عنده الشبهة
957443696,finalized,3,5/19/2016 22:34:37,none,1.0,,718323922203197440, بسبب انتشار جهل في هذه مسائل أصبح من مسائل الخفية
957443697,finalized,3,5/19/2016 23:53:50,"","",,718324091850244096, أقصد نفي العذاب عنه حتی تقام عليه الحجة
957443698,finalized,3,5/19/2016 23:20:12,"","",,718324383471833088, بل إقامة الحجة هو مكنة ليس أن تذهب الی بيت كل أحد منهم و تقرأ عليهم الآيات و الأحاديث
957443699,finalized,3,5/19/2016 23:02:08,none,1.0,,718324818718932992, متی ما تمكن فتهاون قامت الحجة
957443700,finalized,3,5/19/2016 22:51:43,none,1.0,,718325056632393728,منظمة دولية تتهم حكومة العبادي بتجويع أهالي الفلوجة | المختصر للأخبار 
957443701,finalized,3,5/19/2016 22:23:18,islamic-faith,1.0,,718325354457407488,الذكر بعد الفراغ من الوضوء:أشهد أن لا إله إلا الله وحده 
957443702,finalized,3,5/19/2016 23:04:20,"","",,718325848261177344, دخل قرية الراعي وأزال راية رسول الله ﷺ ووضع مكانها رايته الخضراء، ثم انفجر لغم في وجهه فقصف عمره أين هو الآن يا ترى؟ https…
957443703,finalized,3,5/19/2016 23:10:19,islamic-faith,1.0,,718326887563587584,اللهم صل وسلم على نبينا محمد ♻️ 
957443704,finalized,3,5/19/2016 23:08:44,islamic-faith,1.0,,718326898116423680, يا حي ياقيوم برحمتك أستغيث أصلح لي شأني كله ولاتكلني إلى نفسي طرفـة عيـن ..
957443705,finalized,3,5/19/2016 22:44:16,none,1.0,,718327111493271552, من عدم التوفيق للإنسان أن يُضيّع عمره بحق يعجز عنه عن حق يقدر عليه، ومن رحمة الله أن جعل كمال الأجر بحسب كمال القدرة ل…
957443706,finalized,3,5/19/2016 23:02:56,"","",,718327327168536576, #الانبار أحياء مركز قضاء هيت 1-الجمعية الاولى والثانية 2-الدوارة 3-الاطفاء 4-الجري 5-الجبل 6-المعلمين الاولى والثانية 7-ا…
957443707,finalized,3,5/19/2016 22:42:43,none,1.0,,718327334013693952, #الانبار 8-منطقة المستشفى 9-العسكري 10-بساتين ضخمة قرب الشط مع ملاحظة ان حي أمينة هو خارج مركز المدينة ب 2 كم قرب الجامع…
957443708,finalized,3,5/19/2016 23:02:56,"","",,718327406159859712, #نقطة #هيت بالنسبة لصورة دورة الساعة التي انتشرت هنا في تويتر بان الجيش العراقي قد وصلها هي صحيحة لكنها التقطت اثناء توغل…
957443709,finalized,3,5/19/2016 23:04:32,"","",,718327413877379072, المعلمين الثانية قبل يومين مع تقريب الصورة كثيرا بعدسة الكاميرا ، والان يتواجد الجيش العراقي باطراف الحي والمعارك كر وفر…
957443710,finalized,3,5/19/2016 22:23:18,"","",,718327434496622592, لن نكل لن نمل صامدون
957443711,finalized,3,5/19/2016 23:17:34,islamic-faith,1.0,,718327651446996992, أَحَبَّ الْكَلامِ إِلَى اللَّه أربع ..سُبْحَانَ اللَّهِ ، وَالْحَمْدُ لِلَّهِ ، وَلا إِلَهَ إِلا اللَّهُ ، وَاللَّهُ أَكْبَرُ
957443712,finalized,3,5/19/2016 22:56:02,islamic-faith,1.0,,718327820234137600, آللهمَ رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ ..
957443713,finalized,3,5/19/2016 22:34:37,islamic-faith,1.0,,718327987150667776,اصبحنا واصبح الملك لله رب العالمين اسعد الله صباحكم احبتي يوم جميل ومبارك نتمناه لكم جميعا ? ? ? 
957443714,finalized,3,5/19/2016 22:56:20,islamic-faith,1.0,,718328146475552768,ما تحسر أهل الجنة على شيء كما تحسروا على ساعة لم يذكروا فيها الله .. #تسبيح #ذكر
957443715,finalized,3,5/19/2016 23:20:12,"","",,718328517503623168,لينظر الناس في كل بلد لمن المقام الأعلى في حياتهم؟ ولمن الدينونة الكاملة؟ ولمن الطاعة والاتباع والامتثال؟ فإن كان هذا كله لله
957443716,finalized,3,5/19/2016 23:08:44,"","",,718328628321337344,فهم في دين الله . وإن كان لغير الله معه أو من دونه فهم في دين الطواغيت والأصنام . . والعياذ بالله . . ! #سيد_قطب
957443717,finalized,3,5/19/2016 23:08:54,"","",,718329222410989568,اللهم سر خاطري بكل جميل انك على كل شئ قدير 
957443718,finalized,3,5/19/2016 23:56:21,Islamophobia,1.0,,718329951490031616, يقاتلون من قالو ربنا الله وحكموا الشرع في أرضه! !
957443719,finalized,3,5/19/2016 22:48:57,islamic-faith,1.0,,718334464380825600, قال النبي ﷺ : توكل الله للمجاهد في سبيله، بأن يتوفاه : أن يدخله الجنة، أو يرجعه سالما مع أجر أو غنيمة . رواه البخاري
957443720,finalized,3,5/19/2016 23:17:34,islamic-faith,1.0,,718335384426516480,?قاعدة مهمة ؛ ▫️لمعرفة من المفسد في الأرض حقيقة . ▪️قال شيخ الإسلام ابن تيمية يرحمه الله : ومن عمل في الأرض بغير كتاب الله وسنة رسوله
957443721,finalized,3,5/19/2016 23:17:34,islamic-faith,1.0,,718335514005409792,اللهم لا سهل إلا ما جعلته سهلاً وأنت تجعل الحزن إذا شئت سهلا ♻️ 
957443722,finalized,3,5/19/2016 22:49:58,islamic-faith,1.0,,718335637544374272,فقد سعى في الأرض فساداً . مجموع الفتاوى 28/470 ▪️فهذه قاعدة عامة ، أن من عمل في الأرض بغير كتاب الله وسنة رسوله صلى الله عليه وسلم .
957443723,finalized,3,5/19/2016 23:08:54,"","",,718335858340929536,، وعطل الشرع والحدود وغيرها من أحكام الشريعة فهو مفسد ولو كانت هيئته ولحيته ووظيفته توحي بأنه عالم بالشريعة . ▪️وهذا هو الحق المبين
957443724,finalized,3,5/19/2016 22:34:37,is-sympathy,1.0,,718336015266639872,وليس كما يصوره أحبار السوء وكلاب الصحوات ويهود الجهاد وغيرهم أن قيام الدولة الإسلامية بالشريعة كاملة هو الفساد ، وأن قيام الدولة بنصب.
957443725,finalized,3,5/19/2016 23:10:19,"","",,718336098393583616,(انظر كيف كذبوا على أنفسهم وضل عنهم ما كانوا يفترون) [الأنعام:24] 
957443726,finalized,3,5/19/2016 22:58:41,"","",,718336176999022592,الخليفة وفرض الجزية والصغار على أهل الكتاب وقتال المرتدين وقتال الطوائف الممتنعة هو الفساد . ▪️بل الفساد هو في تعطيل نصب الخليفة .
957443727,finalized,3,5/19/2016 23:10:19,"","",,718336321912238080,،وتعطيل الجزية ، وتعطيل قتال المرتدين وغيرها من أحكام الشرع . ?اللهم أعز الإسلام وانصر دولة الإسلام.
957443728,finalized,3,5/19/2016 23:19:43,islamic-faith,1.0,,718336691178704896,﷽ ﴿لله ملك السماوات والأرض ۚ يخلق ما يشاء ۚ يهب لمن يشاء إناثا ويهب لمن يشاء الذكور﴾ ⬅️ 
957443729,finalized,3,5/19/2016 22:51:43,islamic-faith,1.0,,718336702302064640,يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كُله 
957443730,finalized,3,5/19/2016 22:58:02,none,1.0,,718337657009487872,سلميه :/ 
957443731,finalized,3,5/19/2016 23:12:36,islamic-faith,1.0,,718338143804645376,خير الدنيا و مافيها الباقياتُ الصالحات ❤️ سبحان الله و الحمدلله ولا إله إلا الله و الله أكبر ?
957443732,finalized,3,5/19/2016 23:54:28,islamic-faith,1.0,,718338299824377856,قال رجل للإمام الشافعي : أوصني. فقال: (إن الله تعالى خلقك حُرًا، فكُنْ حُرًا كما خلقك) . تهذيب الأسماء واللغات للإمام النووي (1 / 57).
957443733,finalized,3,5/19/2016 23:13:43,syrian-war,1.0,,718339348656222208,#درعا #تسيل فصائل الجبهة الجنوبية يتمكنون من بسط السيطرة على بلدة #تسيل في ريف درعا الغربي بعد معارك مع لواء شهداء اليرموك وحركة المثنى.
957443734,finalized,3,5/19/2016 22:34:37,"","",,718339419128905728, بعد قتل عائلة الطفل قام الزنديق أبو عزرائيل أحد قادة الحشد الشيعي بتشريح جسد الطفل ليكون عبرة لأهل السنة. #العراق 
957443735,finalized,3,5/19/2016 23:21:56,"","",,718339458542792704,اصبحنا واصبح الملك لله رب العالمين اسعد الله صباحكم احبتي يوم جميل ومبارك نتمناه لكم جميعا ? ? ? 
957443736,finalized,3,5/19/2016 23:20:12,islamic-faith,1.0,,718339659017887744,اللهم امييين يا رب 
957443737,finalized,3,5/19/2016 22:37:18,syrian-war,1.0,,718340328907005952, #عاجل قصف بالمدفعيه الثقيلة على سوق الجمعة قرب الحديقة العامة في #الفلوجة حيث تناثرت الجثث في المكان بشكل مخيف. #الفلو…
957443738,finalized,3,5/19/2016 23:08:22,"","",,718340369524596736, سورة الكهف تاخذ من الوقت١٠دق واجرها إلي يوم الدين عند أكرم الأكريم. إقرءها وذكر من استطعت بها الدال علي الخير كفاعله ht…
957443739,finalized,3,5/19/2016 22:22:55,"","",,718340837369847808, بالفيديو.. جيش الإسلام يؤمن عشرات العمال الفارين من معارك القلمون 
957443740,finalized,3,5/19/2016 23:08:22,"","",,718340940381990912, #أحرار_الشام وفصائل أخرى السيطرة على مواقع عصابات تتبع #داعش في بلدة تسيل في ريف #درعا الغربي ومقتل العشرات من تلك العصا…
957443741,finalized,3,5/19/2016 22:48:57,islamic-faith,1.0,,718341813841633280,﷽ ﴿لله ملك السماوات والأرض ۚ يخلق ما يشاء ۚ يهب لمن يشاء إناثا ويهب لمن يشاء الذكور﴾ ⬅️ 
957443742,finalized,3,5/19/2016 22:37:18,none,1.0,,718341815913615360, وعليك السلام ورحمة الله اسعد الله صباحك بالخير
957443743,finalized,3,5/19/2016 23:53:45,"","",,718343948104765440,سبحان الله وبحمده سبحان الله العظيم عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
957443744,finalized,3,5/19/2016 22:56:10,islamic-faith,1.0,,718344108415303680,لااله الاانت سبحانك انى كنت من الظالمين
957443745,finalized,3,5/19/2016 23:04:32,islamic-faith,1.0,,718344203227512832,لاحول ولا قوة الا بالله العلى العظيم
957443746,finalized,3,5/19/2016 23:54:28,"","",,718344357028446208,اصبحنا واصبح الملك لله رب العالمين اسعد الله صباحكم احبتي يوم جميل ومبارك نتمناه لكم جميعا ? ? ? 
957443747,finalized,3,5/19/2016 22:44:16,islamic-faith,1.0,,718344477925056512,سبحان الله والحمد لله والله اكبر ولاحول ولا قوة الابالله العلى العظيم عددخلقه ورضا نفسه وزنة عرشه ومداد كلماته
957443748,finalized,3,5/19/2016 22:42:43,islamic-faith,1.0,,718344506136006656,خذ دقيقه من وقتك فقط وقل️ سبحان الله والحمد لله ولا إله إلا الله والله أكبر سبحان الله وبحمده سبحان الله العظيم 
957443749,finalized,3,5/19/2016 23:04:20,"","",,718344617872211968,اللهم صل على محمد وال محمد
